Local time,Open,High,Low,Close,Volume
01.03.2022 04:50:00.000 GMT+0100,1904.618,1904.618,1904.357,1904.468,48590.0007
01.03.2022 04:51:00.000 GMT+0100,1904.476,1904.718,1904.418,1904.628,48069.9986
01.03.2022 04:52:00.000 GMT+0100,1904.618,1904.678,1904.508,1904.578,36350.0006
01.03.2022 04:53:00.000 GMT+0100,1904.578,1904.678,1904.557,1904.668,33750.0013
01.03.2022 04:54:00.000 GMT+0100,1904.668,1904.948,1904.658,1904.918,55119.9988
01.03.2022 04:55:00.000 GMT+0100,1904.948,1905.001,1904.841,1904.953,55139.9998
01.03.2022 04:56:00.000 GMT+0100,1904.953,1905.168,1904.948,1905.088,41090.0004
01.03.2022 04:57:00.000 GMT+0100,1905.108,1905.248,1905.108,1905.161,23099.9999
01.03.2022 04:58:00.000 GMT+0100,1905.158,1905.378,1904.988,1905.323,39390.0014
01.03.2022 04:59:00.000 GMT+0100,1905.372,1905.588,1905.318,1905.558,51109.9994
01.03.2022 05:00:00.000 GMT+0100,1905.548,1905.784,1905.258,1905.658,82610.0037
01.03.2022 05:01:00.000 GMT+0100,1905.658,1905.778,1905.323,1905.328,60940.0012
01.03.2022 05:02:00.000 GMT+0100,1905.338,1905.368,1905.177,1905.298,47419.9988
01.03.2022 05:03:00.000 GMT+0100,1905.300,1905.528,1905.245,1905.518,47270
01.03.2022 05:04:00.000 GMT+0100,1905.518,1905.518,1905.293,1905.318,44560.0003
01.03.2022 05:05:00.000 GMT+0100,1905.318,1905.385,1905.308,1905.385,20640.0007
01.03.2022 05:06:00.000 GMT+0100,1905.385,1905.385,1905.048,1905.104,44610.0011
01.03.2022 05:07:00.000 GMT+0100,1905.102,1905.315,1904.758,1905.218,57069.9982
01.03.2022 05:08:00.000 GMT+0100,1905.198,1905.384,1905.148,1905.275,44420.0002
01.03.2022 05:09:00.000 GMT+0100,1905.268,1905.276,1905.131,1905.222,44149.9986
01.03.2022 05:10:00.000 GMT+0100,1905.223,1905.609,1905.208,1905.583,43000.0015
01.03.2022 05:11:00.000 GMT+0100,1905.582,1905.608,1905.391,1905.508,37390.0011
01.03.2022 05:12:00.000 GMT+0100,1905.528,1905.728,1905.488,1905.628,11930
01.03.2022 05:13:00.000 GMT+0100,1905.628,1905.648,1905.491,1905.498,12860.0001
01.03.2022 05:14:00.000 GMT+0100,1905.508,1905.648,1905.367,1905.648,26990.0002
01.03.2022 05:15:00.000 GMT+0100,1905.628,1905.648,1905.473,1905.563,15939.9994
01.03.2022 05:16:00.000 GMT+0100,1905.563,1905.564,1905.348,1905.548,30319.9999
01.03.2022 05:17:00.000 GMT+0100,1905.538,1905.568,1905.228,1905.463,17699.9997
01.03.2022 05:18:00.000 GMT+0100,1905.463,1905.678,1905.433,1905.558,33190.0008
01.03.2022 05:19:00.000 GMT+0100,1905.578,1905.578,1904.538,1904.598,48229.9998
01.03.2022 05:20:00.000 GMT+0100,1904.638,1904.808,1904.537,1904.658,30009.9999
01.03.2022 05:21:00.000 GMT+0100,1904.648,1904.658,1904.498,1904.628,21959.9996
01.03.2022 05:22:00.000 GMT+0100,1904.618,1904.868,1904.598,1904.788,31860.0014
01.03.2022 05:23:00.000 GMT+0100,1904.778,1905.138,1904.778,1905.138,34609.9995
01.03.2022 05:24:00.000 GMT+0100,1905.138,1905.258,1905.048,1905.228,28090.0002
01.03.2022 05:25:00.000 GMT+0100,1905.228,1905.278,1905.198,1905.265,31490.0018
01.03.2022 05:26:00.000 GMT+0100,1905.265,1905.488,1905.218,1905.488,29440.0007
01.03.2022 05:27:00.000 GMT+0100,1905.488,1905.488,1905.278,1905.308,21490.0002
01.03.2022 05:28:00.000 GMT+0100,1905.308,1905.318,1904.998,1905.018,15519.9999
01.03.2022 05:29:00.000 GMT+0100,1905.018,1905.208,1905.018,1905.108,18079.9998
01.03.2022 05:30:00.000 GMT+0100,1905.108,1905.128,1904.968,1904.998,28109.9994
01.03.2022 05:31:00.000 GMT+0100,1905.133,1905.418,1905.133,1905.368,48739.9995
01.03.2022 05:32:00.000 GMT+0100,1905.368,1905.368,1905.088,1905.188,27589.9991
01.03.2022 05:33:00.000 GMT+0100,1905.198,1905.498,1905.178,1905.438,55720.0015
01.03.2022 05:34:00.000 GMT+0100,1905.438,1905.498,1905.337,1905.358,42479.9994
01.03.2022 05:35:00.000 GMT+0100,1905.358,1905.988,1905.358,1905.948,58830.0005
01.03.2022 05:36:00.000 GMT+0100,1905.938,1905.948,1905.537,1905.558,89740.0007
01.03.2022 05:37:00.000 GMT+0100,1905.558,1906.078,1905.548,1905.997,53020.0005
01.03.2022 05:38:00.000 GMT+0100,1905.997,1906.128,1905.927,1906.078,24240.0002
01.03.2022 05:39:00.000 GMT+0100,1906.078,1906.088,1905.778,1905.888,79070.0018
01.03.2022 05:40:00.000 GMT+0100,1905.888,1906.238,1905.888,1906.168,48089.9997
01.03.2022 05:41:00.000 GMT+0100,1906.168,1906.328,1906.108,1906.318,76329.9987
01.03.2022 05:42:00.000 GMT+0100,1906.308,1906.367,1906.178,1906.188,20889.9993
01.03.2022 05:43:00.000 GMT+0100,1906.248,1906.248,1906.115,1906.158,12849.9996
01.03.2022 05:44:00.000 GMT+0100,1906.117,1906.398,1906.087,1906.308,29009.9997
01.03.2022 05:45:00.000 GMT+0100,1906.308,1906.438,1906.278,1906.438,45600.0008
01.03.2022 05:46:00.000 GMT+0100,1906.418,1906.628,1906.258,1906.348,23970.0004
01.03.2022 05:47:00.000 GMT+0100,1906.348,1906.378,1906.128,1906.248,12439.9997
01.03.2022 05:48:00.000 GMT+0100,1906.268,1906.368,1905.848,1906.008,69279.9985
01.03.2022 05:49:00.000 GMT+0100,1906.008,1906.098,1905.958,1906.018,44769.9986
01.03.2022 05:50:00.000 GMT+0100,1906.018,1906.130,1905.988,1906.088,30239.9993
01.03.2022 05:51:00.000 GMT+0100,1906.145,1906.168,1905.828,1905.848,42089.9987
01.03.2022 05:52:00.000 GMT+0100,1905.848,1905.848,1905.607,1905.678,32079.9984
01.03.2022 05:53:00.000 GMT+0100,1905.685,1905.928,1905.508,1905.735,57840.0008
01.03.2022 05:54:00.000 GMT+0100,1905.732,1905.760,1905.513,1905.531,49509.9984
01.03.2022 05:55:00.000 GMT+0100,1905.529,1905.768,1905.497,1905.730,51720.0008
01.03.2022 05:56:00.000 GMT+0100,1905.733,1905.778,1905.588,1905.614,36720.0002
01.03.2022 05:57:00.000 GMT+0100,1905.616,1905.740,1905.599,1905.732,38189.9998
01.03.2022 05:58:00.000 GMT+0100,1905.737,1905.741,1905.123,1905.220,64010.0017
01.03.2022 05:59:00.000 GMT+0100,1905.218,1905.608,1905.205,1905.398,71290.0013
01.03.2022 06:00:00.000 GMT+0100,1905.398,1905.468,1905.008,1905.128,69920.0034
01.03.2022 06:01:00.000 GMT+0100,1905.128,1905.379,1905.084,1905.198,48780.0017
01.03.2022 06:02:00.000 GMT+0100,1905.198,1905.358,1905.176,1905.288,50319.9995
01.03.2022 06:03:00.000 GMT+0100,1905.258,1905.468,1905.078,1905.092,55210.0018
01.03.2022 06:04:00.000 GMT+0100,1905.089,1905.268,1905.018,1905.158,49109.9991
01.03.2022 06:05:00.000 GMT+0100,1905.158,1905.364,1905.118,1905.158,60770.0013
01.03.2022 06:06:00.000 GMT+0100,1905.158,1905.178,1905.038,1905.118,42970.0017
01.03.2022 06:07:00.000 GMT+0100,1905.118,1905.148,1904.803,1904.875,64730.0035
01.03.2022 06:08:00.000 GMT+0100,1904.869,1904.869,1904.748,1904.777,44479.9997
01.03.2022 06:09:00.000 GMT+0100,1904.776,1904.818,1904.608,1904.648,64860.0012
01.03.2022 06:10:00.000 GMT+0100,1904.688,1904.748,1904.458,1904.648,58809.9994
01.03.2022 06:11:00.000 GMT+0100,1904.648,1904.828,1904.648,1904.718,71130.0001
01.03.2022 06:12:00.000 GMT+0100,1904.718,1905.048,1904.718,1905.048,35659.9987
01.03.2022 06:13:00.000 GMT+0100,1905.048,1905.198,1905.008,1905.178,22609.9994
01.03.2022 06:14:00.000 GMT+0100,1905.178,1905.458,1905.178,1905.408,19859.9994
01.03.2022 06:15:00.000 GMT+0100,1905.428,1905.548,1905.238,1905.368,45359.9989
01.03.2022 06:16:00.000 GMT+0100,1905.368,1905.408,1905.238,1905.298,45480.0017
01.03.2022 06:17:00.000 GMT+0100,1905.298,1905.358,1905.278,1905.358,46100.0018
01.03.2022 06:18:00.000 GMT+0100,1905.311,1905.368,1905.118,1905.328,38639.9999
01.03.2022 06:19:00.000 GMT+0100,1905.328,1905.728,1905.328,1905.728,50880
01.03.2022 06:20:00.000 GMT+0100,1905.728,1905.898,1905.648,1905.658,24299.9997
01.03.2022 06:21:00.000 GMT+0100,1905.658,1905.728,1905.458,1905.507,36469.9997
01.03.2022 06:22:00.000 GMT+0100,1905.507,1905.658,1905.497,1905.557,45170.0017
01.03.2022 06:23:00.000 GMT+0100,1905.558,1905.587,1905.277,1905.368,26159.9999
01.03.2022 06:24:00.000 GMT+0100,1905.325,1905.325,1904.948,1905.168,39200.0005
01.03.2022 06:25:00.000 GMT+0100,1905.258,1905.358,1905.108,1905.108,51089.9983
01.03.2022 06:26:00.000 GMT+0100,1905.088,1905.368,1905.018,1905.268,40360
01.03.2022 06:27:00.000 GMT+0100,1905.268,1905.478,1905.138,1905.168,20859.9996
01.03.2022 06:28:00.000 GMT+0100,1905.178,1905.298,1905.175,1905.278,7249.9998
01.03.2022 06:29:00.000 GMT+0100,1905.228,1905.228,1904.898,1904.908,14370
01.03.2022 06:30:00.000 GMT+0100,1904.928,1906.198,1904.928,1906.168,52039.9995
01.03.2022 06:31:00.000 GMT+0100,1906.148,1906.148,1905.648,1905.678,45350.0003
01.03.2022 06:32:00.000 GMT+0100,1905.638,1905.778,1905.318,1905.738,41260.0003
01.03.2022 06:33:00.000 GMT+0100,1905.738,1905.738,1905.218,1905.218,29139.9993
01.03.2022 06:34:00.000 GMT+0100,1905.278,1906.078,1905.268,1905.978,57080.0006
01.03.2022 06:35:00.000 GMT+0100,1905.978,1906.378,1905.968,1906.237,30899.9997
01.03.2022 06:36:00.000 GMT+0100,1906.235,1906.408,1905.987,1906.218,42660.0017
01.03.2022 06:37:00.000 GMT+0100,1906.218,1906.248,1905.638,1905.728,39670.0017
01.03.2022 06:38:00.000 GMT+0100,1905.728,1905.798,1905.618,1905.748,29319.9997
01.03.2022 06:39:00.000 GMT+0100,1905.748,1906.188,1905.708,1906.108,84480.0025
01.03.2022 06:40:00.000 GMT+0100,1906.128,1906.358,1905.798,1906.278,81220.001
01.03.2022 06:41:00.000 GMT+0100,1906.278,1906.278,1905.751,1905.778,71079.9992
01.03.2022 06:42:00.000 GMT+0100,1905.838,1905.848,1905.598,1905.838,25059.9999
01.03.2022 06:43:00.000 GMT+0100,1905.838,1905.938,1905.558,1905.748,57560.0006
01.03.2022 06:44:00.000 GMT+0100,1905.748,1905.938,1905.628,1905.918,57489.9986
01.03.2022 06:45:00.000 GMT+0100,1905.938,1906.058,1905.671,1905.698,53750.0009
01.03.2022 06:46:00.000 GMT+0100,1905.738,1905.908,1905.728,1905.898,28869.9996
01.03.2022 06:47:00.000 GMT+0100,1905.898,1906.018,1905.836,1905.958,25849.9999
01.03.2022 06:48:00.000 GMT+0100,1905.948,1906.168,1905.848,1906.138,57450.0002
01.03.2022 06:49:00.000 GMT+0100,1906.178,1906.328,1906.058,1906.298,72580.0022
01.03.2022 06:50:00.000 GMT+0100,1906.305,1906.508,1906.305,1906.438,61330.0018
01.03.2022 06:51:00.000 GMT+0100,1906.438,1906.508,1906.168,1906.458,56589.9983
01.03.2022 06:52:00.000 GMT+0100,1906.458,1906.728,1906.308,1906.638,50099.9987
01.03.2022 06:53:00.000 GMT+0100,1906.638,1907.068,1906.588,1906.868,51020.0001
01.03.2022 06:54:00.000 GMT+0100,1906.858,1907.428,1906.858,1907.378,39880.0001
01.03.2022 06:55:00.000 GMT+0100,1907.378,1907.458,1907.238,1907.398,68340.0035
01.03.2022 06:56:00.000 GMT+0100,1907.398,1907.518,1907.038,1907.078,66699.9966
01.03.2022 06:57:00.000 GMT+0100,1907.083,1907.358,1907.083,1907.148,111620.0015
01.03.2022 06:58:00.000 GMT+0100,1907.148,1907.168,1906.748,1906.938,87779.9988
01.03.2022 06:59:00.000 GMT+0100,1906.938,1907.058,1906.698,1906.988,51309.9991
01.03.2022 07:00:00.000 GMT+0100,1906.968,1906.988,1906.618,1906.778,99179.998
01.03.2022 07:01:00.000 GMT+0100,1906.778,1906.818,1906.418,1906.578,102729.9985
01.03.2022 07:02:00.000 GMT+0100,1906.558,1906.608,1906.318,1906.478,40770.0017
01.03.2022 07:03:00.000 GMT+0100,1906.478,1906.808,1906.478,1906.808,68989.9996
01.03.2022 07:04:00.000 GMT+0100,1906.798,1907.258,1906.785,1907.168,34830.0003
01.03.2022 07:05:00.000 GMT+0100,1907.178,1907.373,1906.698,1906.948,30990.0008
01.03.2022 07:06:00.000 GMT+0100,1906.958,1906.968,1906.329,1906.537,59920.0018
01.03.2022 07:07:00.000 GMT+0100,1906.533,1906.649,1906.077,1906.128,24900.0005
01.03.2022 07:08:00.000 GMT+0100,1906.118,1906.398,1906.068,1906.258,20059.9991
01.03.2022 07:09:00.000 GMT+0100,1906.258,1906.308,1905.878,1906.148,41930.0012
01.03.2022 07:10:00.000 GMT+0100,1906.138,1906.458,1906.068,1906.098,22490.0004
01.03.2022 07:11:00.000 GMT+0100,1906.098,1906.118,1905.438,1905.988,39999.9991
01.03.2022 07:12:00.000 GMT+0100,1906.018,1906.038,1905.318,1905.318,24380.0003
01.03.2022 07:13:00.000 GMT+0100,1905.343,1905.818,1905.313,1905.798,47240.0002
01.03.2022 07:14:00.000 GMT+0100,1905.798,1905.968,1905.428,1905.638,26459.9994
01.03.2022 07:15:00.000 GMT+0100,1905.638,1905.638,1905.398,1905.508,21609.9992
01.03.2022 07:16:00.000 GMT+0100,1905.508,1905.508,1904.758,1904.986,51929.9991
01.03.2022 07:17:00.000 GMT+0100,1904.981,1905.058,1904.572,1904.612,64889.9972
01.03.2022 07:18:00.000 GMT+0100,1904.620,1905.408,1904.538,1905.173,58649.9982
01.03.2022 07:19:00.000 GMT+0100,1905.183,1905.358,1905.113,1905.338,27710.0001
01.03.2022 07:20:00.000 GMT+0100,1905.358,1905.548,1905.083,1905.123,33119.9989
01.03.2022 07:21:00.000 GMT+0100,1905.143,1905.153,1904.606,1904.606,62279.9993
01.03.2022 07:22:00.000 GMT+0100,1904.602,1905.158,1904.601,1905.108,17100.0008
01.03.2022 07:23:00.000 GMT+0100,1905.068,1905.068,1904.808,1905.055,25560.0009
01.03.2022 07:24:00.000 GMT+0100,1904.958,1905.248,1904.938,1905.138,14229.9999
01.03.2022 07:25:00.000 GMT+0100,1905.138,1905.189,1904.848,1905.158,50060.0003
01.03.2022 07:26:00.000 GMT+0100,1905.148,1905.378,1905.118,1905.368,19500.0004
01.03.2022 07:27:00.000 GMT+0100,1905.368,1905.378,1905.218,1905.358,24919.9998
01.03.2022 07:28:00.000 GMT+0100,1905.301,1905.668,1905.278,1905.668,32699.9985
01.03.2022 07:29:00.000 GMT+0100,1905.648,1905.918,1905.458,1905.598,52099.999
01.03.2022 07:30:00.000 GMT+0100,1905.578,1905.728,1905.416,1905.514,60100.0004
01.03.2022 07:31:00.000 GMT+0100,1905.512,1905.728,1905.419,1905.728,45639.9992
01.03.2022 07:32:00.000 GMT+0100,1905.788,1905.978,1905.618,1905.788,44909.9988
01.03.2022 07:33:00.000 GMT+0100,1905.768,1906.138,1905.658,1906.108,57190.001
01.03.2022 07:34:00.000 GMT+0100,1906.108,1906.308,1905.868,1906.278,33760
01.03.2022 07:35:00.000 GMT+0100,1906.278,1906.299,1905.693,1905.785,68870.0005
01.03.2022 07:36:00.000 GMT+0100,1905.778,1905.948,1905.738,1905.920,64230.0025
01.03.2022 07:37:00.000 GMT+0100,1905.918,1906.078,1905.878,1905.898,20080.0002
01.03.2022 07:38:00.000 GMT+0100,1905.888,1906.438,1905.878,1906.238,21539.9992
01.03.2022 07:39:00.000 GMT+0100,1906.241,1906.528,1906.238,1906.398,35999.9985
01.03.2022 07:40:00.000 GMT+0100,1906.418,1906.838,1906.408,1906.588,28170.0008
01.03.2022 07:41:00.000 GMT+0100,1906.558,1906.898,1906.558,1906.660,56249.9985
01.03.2022 07:42:00.000 GMT+0100,1906.661,1906.740,1906.408,1906.505,60929.9988
01.03.2022 07:43:00.000 GMT+0100,1906.505,1906.628,1906.505,1906.578,56060.0013
01.03.2022 07:44:00.000 GMT+0100,1906.578,1906.658,1906.376,1906.558,73250.0032
01.03.2022 07:45:00.000 GMT+0100,1906.558,1906.939,1906.558,1906.688,69810.003
01.03.2022 07:46:00.000 GMT+0100,1906.708,1907.098,1906.688,1907.098,84930.0027
01.03.2022 07:47:00.000 GMT+0100,1907.098,1907.198,1906.877,1906.988,44070.0017
01.03.2022 07:48:00.000 GMT+0100,1906.988,1907.258,1906.931,1907.158,51330.0002
01.03.2022 07:49:00.000 GMT+0100,1907.198,1907.498,1907.128,1907.488,74029.997
01.03.2022 07:50:00.000 GMT+0100,1907.501,1907.828,1907.496,1907.598,88909.9985
01.03.2022 07:51:00.000 GMT+0100,1907.596,1908.278,1907.596,1908.188,43979.9987
01.03.2022 07:52:00.000 GMT+0100,1908.188,1908.528,1908.128,1908.468,69739.9974
01.03.2022 07:53:00.000 GMT+0100,1908.478,1908.568,1908.438,1908.443,96539.9966
01.03.2022 07:54:00.000 GMT+0100,1908.443,1908.688,1908.388,1908.428,79539.9994
01.03.2022 07:55:00.000 GMT+0100,1908.428,1908.468,1908.023,1908.032,88299.9972
01.03.2022 07:56:00.000 GMT+0100,1908.031,1908.073,1907.731,1907.731,68879.9992
01.03.2022 07:57:00.000 GMT+0100,1907.736,1908.078,1907.610,1908.078,44050.0006
01.03.2022 07:58:00.000 GMT+0100,1908.048,1908.128,1907.548,1907.728,58359.9992
01.03.2022 07:59:00.000 GMT+0100,1907.688,1907.828,1907.568,1907.658,28510.0006
01.03.2022 08:00:00.000 GMT+0100,1907.658,1907.708,1907.338,1907.338,69959.9981
01.03.2022 08:01:00.000 GMT+0100,1907.338,1907.548,1906.988,1907.008,138579.9944
01.03.2022 08:02:00.000 GMT+0100,1906.948,1908.038,1906.848,1907.918,78759.9981
01.03.2022 08:03:00.000 GMT+0100,1907.868,1907.898,1907.511,1907.687,82520.0006
01.03.2022 08:04:00.000 GMT+0100,1907.710,1907.858,1907.615,1907.768,62279.9993
01.03.2022 08:05:00.000 GMT+0100,1907.738,1907.738,1906.650,1906.738,90470.0011
01.03.2022 08:06:00.000 GMT+0100,1906.728,1907.238,1906.533,1907.238,69150.0008
01.03.2022 08:07:00.000 GMT+0100,1907.248,1907.858,1907.070,1907.113,88919.9972
01.03.2022 08:08:00.000 GMT+0100,1907.112,1907.678,1907.040,1907.468,94310.0005
01.03.2022 08:09:00.000 GMT+0100,1907.468,1907.748,1907.278,1907.278,73619.999
01.03.2022 08:10:00.000 GMT+0100,1907.283,1907.848,1907.163,1907.848,70040.0025
01.03.2022 08:11:00.000 GMT+0100,1907.848,1907.988,1907.508,1907.818,71000.0023
01.03.2022 08:12:00.000 GMT+0100,1907.818,1908.158,1907.628,1908.158,71740.0014
01.03.2022 08:13:00.000 GMT+0100,1908.158,1908.338,1907.708,1907.788,122989.9973
01.03.2022 08:14:00.000 GMT+0100,1907.788,1908.048,1907.618,1907.708,158289.9988
01.03.2022 08:15:00.000 GMT+0100,1907.708,1907.768,1907.228,1907.253,131459.9961
01.03.2022 08:16:00.000 GMT+0100,1907.223,1907.228,1906.578,1906.958,94949.998
01.03.2022 08:17:00.000 GMT+0100,1906.958,1907.208,1906.838,1906.998,24480.0001
01.03.2022 08:18:00.000 GMT+0100,1907.038,1907.148,1906.785,1907.108,17279.9993
01.03.2022 08:19:00.000 GMT+0100,1907.108,1907.108,1906.623,1906.688,35810.0012
01.03.2022 08:20:00.000 GMT+0100,1906.668,1906.758,1906.238,1906.418,53369.9989
01.03.2022 08:21:00.000 GMT+0100,1906.418,1907.268,1906.418,1907.148,73749.9967
01.03.2022 08:22:00.000 GMT+0100,1907.158,1907.368,1907.148,1907.368,29880.0003
01.03.2022 08:23:00.000 GMT+0100,1907.358,1907.378,1907.148,1907.318,32669.9987
01.03.2022 08:24:00.000 GMT+0100,1907.318,1907.508,1907.178,1907.218,47270
01.03.2022 08:25:00.000 GMT+0100,1907.218,1907.348,1907.108,1907.278,24870.0008
01.03.2022 08:26:00.000 GMT+0100,1907.298,1907.468,1907.168,1907.408,44709.9991
01.03.2022 08:27:00.000 GMT+0100,1907.408,1907.518,1907.318,1907.368,53100.0011
01.03.2022 08:28:00.000 GMT+0100,1907.368,1907.648,1907.151,1907.648,71290.0013
01.03.2022 08:29:00.000 GMT+0100,1907.676,1908.408,1907.676,1908.068,62470.0002
01.03.2022 08:30:00.000 GMT+0100,1908.068,1908.188,1907.268,1907.268,83899.9972
01.03.2022 08:31:00.000 GMT+0100,1907.328,1907.908,1907.268,1907.548,64620.0031
01.03.2022 08:32:00.000 GMT+0100,1907.548,1907.838,1907.528,1907.528,67220.0024
01.03.2022 08:33:00.000 GMT+0100,1907.528,1907.608,1907.098,1907.338,51869.9996
01.03.2022 08:34:00.000 GMT+0100,1907.328,1907.808,1907.301,1907.778,114370.0033
01.03.2022 08:35:00.000 GMT+0100,1907.778,1907.928,1907.768,1907.807,116209.9987
01.03.2022 08:36:00.000 GMT+0100,1907.807,1907.838,1907.588,1907.618,80969.9968
01.03.2022 08:37:00.000 GMT+0100,1907.618,1907.768,1907.318,1907.328,94279.9971
01.03.2022 08:38:00.000 GMT+0100,1907.329,1907.698,1907.038,1907.698,89780.0028
01.03.2022 08:39:00.000 GMT+0100,1907.698,1907.968,1907.178,1907.188,58639.9995
01.03.2022 08:40:00.000 GMT+0100,1907.178,1907.478,1906.478,1906.578,58400.0014
01.03.2022 08:41:00.000 GMT+0100,1906.598,1906.818,1906.398,1906.598,74060.0005
01.03.2022 08:42:00.000 GMT+0100,1906.598,1906.968,1906.598,1906.888,127759.9931
01.03.2022 08:43:00.000 GMT+0100,1906.888,1907.195,1906.888,1906.988,64779.9969
01.03.2022 08:44:00.000 GMT+0100,1906.992,1907.528,1906.941,1907.368,44810.0008
01.03.2022 08:45:00.000 GMT+0100,1907.478,1907.478,1906.748,1906.758,78539.9973
01.03.2022 08:46:00.000 GMT+0100,1906.748,1907.423,1906.709,1907.258,68439.9977
01.03.2022 08:47:00.000 GMT+0100,1907.258,1907.348,1907.088,1907.258,76920.0027
01.03.2022 08:48:00.000 GMT+0100,1907.260,1907.378,1907.018,1907.378,71220.0031
01.03.2022 08:49:00.000 GMT+0100,1907.388,1907.478,1906.858,1906.918,97960.0027
01.03.2022 08:50:00.000 GMT+0100,1906.918,1907.318,1906.908,1907.318,92280.0004
01.03.2022 08:51:00.000 GMT+0100,1907.318,1907.798,1907.318,1907.658,95480.0025
01.03.2022 08:52:00.000 GMT+0100,1907.698,1907.788,1907.308,1907.445,86939.998
01.03.2022 08:53:00.000 GMT+0100,1907.445,1907.445,1906.981,1906.995,56329.9991
01.03.2022 08:54:00.000 GMT+0100,1906.988,1907.059,1906.500,1906.500,73739.998
01.03.2022 08:55:00.000 GMT+0100,1906.500,1906.628,1906.168,1906.279,87399.9968
01.03.2022 08:56:00.000 GMT+0100,1906.283,1906.668,1906.168,1906.438,57069.9982
01.03.2022 08:57:00.000 GMT+0100,1906.448,1906.738,1906.448,1906.558,84810.0036
01.03.2022 08:58:00.000 GMT+0100,1906.558,1906.968,1906.558,1906.776,77770.0022
01.03.2022 08:59:00.000 GMT+0100,1906.768,1907.628,1906.718,1907.621,77830.0017
01.03.2022 09:00:00.000 GMT+0100,1907.638,1908.798,1907.088,1908.608,152950.0037
01.03.2022 09:01:00.000 GMT+0100,1908.601,1908.608,1908.115,1908.418,126289.9935
01.03.2022 09:02:00.000 GMT+0100,1908.508,1908.815,1908.096,1908.808,117490.001
01.03.2022 09:03:00.000 GMT+0100,1908.808,1909.008,1908.598,1908.858,102240.0036
01.03.2022 09:04:00.000 GMT+0100,1908.838,1909.498,1908.808,1909.083,80490.0005
01.03.2022 09:05:00.000 GMT+0100,1909.083,1909.581,1908.853,1909.178,68619.9963
01.03.2022 09:06:00.000 GMT+0100,1909.188,1909.553,1909.168,1909.518,77890.0012
01.03.2022 09:07:00.000 GMT+0100,1909.518,1909.575,1908.878,1909.575,88449.9997
01.03.2022 09:08:00.000 GMT+0100,1909.575,1909.575,1908.708,1909.013,86460.0018
01.03.2022 09:09:00.000 GMT+0100,1909.048,1909.062,1908.708,1908.938,74490.0033
01.03.2022 09:10:00.000 GMT+0100,1908.988,1909.728,1908.858,1909.668,171599.9991
01.03.2022 09:11:00.000 GMT+0100,1909.668,1910.288,1909.437,1910.288,155049.9946
01.03.2022 09:12:00.000 GMT+0100,1910.278,1910.405,1909.908,1910.158,83310.0006
01.03.2022 09:13:00.000 GMT+0100,1910.148,1910.425,1910.098,1910.340,87099.9992
01.03.2022 09:14:00.000 GMT+0100,1910.339,1911.926,1910.327,1911.384,104889.9963
01.03.2022 09:15:00.000 GMT+0100,1911.389,1911.969,1911.078,1911.918,118529.9978
01.03.2022 09:16:00.000 GMT+0100,1912.006,1912.235,1911.370,1911.608,80200.0016
